artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,genre,tags_humeur,tags_activité
J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,79,0.482,0.829,200310,0.527,0.0,0.631,-6.644,0.367,116.078,4/4,0.473,rap,#energique,#dance/#fête
Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),7IBSffWIu7P2MC7kMwy2FM,79,0.307,0.877,226743,0.477,0.0,0.0929,-7.379,0.0587,127.023,4/4,0.552,rap,#energique,#dance/#fête
YBN Cordae,Kung Fu,3i01Zk9c0FQ5HA1WJjflXI,79,0.0227,0.876,199680,0.608,1.16e-05,0.107,-6.019,0.109,124.983,4/4,0.258,rap,#energique,#dance/#fête
Gunna,Outstanding,76PwajqH3ej4hnk9tgaJpp,79,0.309,0.829,180780,0.73,0.0,0.109,-4.554,0.241,149.075,4/4,0.324,rap,#energique,#dance/#fête
Russ,Losin Control,4cxMGhkinTocPSVVKWIw0d,79,0.515,0.759,237507,0.245,0.000154,0.102,-6.545,0.138,96.992,4/4,0.209,rap,#triste,#dance/#fête
Lil Baby,Freestyle,5BbdKBZO0TH0GhfxUfyhL9,79,0.212,0.877,162053,0.514,0.0,0.154,-5.585,0.0657,119.998,4/4,0.272,rap,#energique,#dance/#fête
Yo Gotti,Put a Date On It (feat. Lil Baby),6PRh0ilIMEP1xlUHqalnkD,79,0.0123,0.835,195257,0.659,0.0,0.372,-5.696,0.31,129.93,4/4,0.579,rap,#energique,#dance/#fête
Trippie Redd,Shake It Up,6yz0Jndhv0QjKdpcEMbOjz,79,0.128,0.776,116681,0.608,0.0,0.0932,-6.478,0.104,156.025,4/4,0.402,rap,#energique,#dance/#fête
Bryson Tiller,Don't,3pXF1nA74528Edde4of9CC,79,0.222,0.765,198293,0.356,0.0,0.0963,-5.556,0.196,97.001,4/4,0.19,rap,#triste,#dance/#fête
Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),6j97zG4DDrh3oUa6rZbFOs,79,0.0835,0.807,151649,0.602,0.0,0.151,-5.005,0.274,95.031,4/4,0.252,rap,#energique,#dance/#fête
Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,79,0.397,0.708,363521,0.843,0.0,0.799,-2.66,0.314,148.14,4/4,0.625,rap,#energique,#dance/#fête
Kanye West,POWER,2gZUPNdnz5Y45eiGxpHGSc,79,0.0162,0.543,292093,0.915,0.0,0.744,-4.746,0.113,153.998,4/4,0.577,rap,#energique,#dance/#fête
Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,79,0.317,0.721,166343,0.508,0.0,0.153,-7.496,0.394,159.911,4/4,0.457,rap,#energique,#dance/#fête
Lil Wayne,Scared of the Dark (feat. XXXTENTACION),3vWzyGTu6Ovo1GdrcJqH6e,79,0.0468,0.443,233000,0.623,0.0,0.247,-6.717,0.0718,79.365,4/4,0.156,rap,#triste,#sport/#cardio
Post Malone,Spoil My Night (feat. Swae Lee),5VuxWXbt7XENQCtE9TzpTv,79,0.337,0.669,194560,0.675,1.5e-05,0.109,-2.869,0.0337,160.911,4/4,0.262,rap,#energique,#dance/#fête
Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],0kCBorRrKZkSztd9m0QI3r,79,0.00183,0.938,201707,0.5,0.0,0.077,-10.08,0.144,140.011,4/4,0.462,rap,#energique,#dance/#fête
Gucci Mane,I Get The Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0,79,0.0232,0.89,233087,0.633,0.000343,0.0993,-5.475,0.168,139.948,4/4,0.425,rap,#energique,#dance/#fête
Takeoff,Casper,1B4gJRq61xTs6r1O0Uq2iY,79,0.525,0.921,197079,0.607,1.12e-06,0.123,-7.397,0.209,140.071,4/4,0.753,rap,#joyeux,#dance/#fête
Britney Spears,Toxic,6I9VzXrHxO9rA9A5euc8Ak,79,0.0249,0.774,198800,0.838,0.025,0.242,-3.914,0.114,143.04,4/4,0.924,rap,#joyeux,#dance/#fête
Blackstreet,No Diggity,6MdqqkQ8sSC0WB4i8PyRuQ,79,0.303,0.868,304600,0.646,0.0,0.284,-4.674,0.288,88.641,4/4,0.67,rap,#energique,#dance/#fête
Eminem,Fall,58QhkbaAkLFnn7JwAnAato,79,0.227,0.83,262494,0.546,0.0,0.112,-5.716,0.295,182.973,4/4,0.535,rap,#energique,#dance/#fête
Rae Sremmurd,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY,79,0.185,0.849,256341,0.699,0.00118,0.0954,-5.193,0.0574,100.989,4/4,0.0778,rap,#triste,#dance/#fête
Migos,Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR,79,0.061,0.927,343150,0.665,0.0,0.123,-5.313,0.244,127.076,4/4,0.175,rap,#triste,#dance/#fête
Famous Dex,PICK IT UP (feat. A$AP Rocky),3ncgNpxLoBQ65ABk4djDyd,79,0.0149,0.921,191252,0.467,0.000238,0.334,-8.443,0.119,135.995,4/4,0.287,rap,#energique,#dance/#fête
Offset,Lick,4W9XGjEUVG9junR70FOLii,79,0.172,0.959,204516,0.539,0.0,0.108,-6.611,0.0958,103.0,4/4,0.657,rap,#energique,#dance/#fête
NF,Lie,07FkzikE6FuHIa8Ma7zJGc,79,0.161,0.753,209213,0.66,0.0,0.236,-6.542,0.133,95.003,4/4,0.182,rap,#triste,#dance/#fête
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,78,0.371,0.855,324189,0.694,0.0,0.109,-4.393,0.169,122.078,4/4,0.49,rap,#energique,#dance/#fête
Juice WRLD,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,78,0.0102,0.638,228720,0.624,0.0,0.0944,-5.37,0.0798,159.937,4/4,0.445,rap,#energique,#dance/#fête
Bryce Vine,Drew Barrymore,0OgGn1ofaj55l2PcihQQGV,78,0.493,0.763,190472,0.572,0.00118,0.106,-7.312,0.0595,151.93,4/4,0.25,rap,#energique,#dance/#fête
50 Cent,Candy Shop,5D2mYZuzcgjpchVY1pmTPh,78,0.0253,0.614,209107,0.574,3.2e-05,0.38,-7.961,0.466,125.173,5/4,0.755,rap,#joyeux,#dance/#fête
Eminem,Not Alike (feat. Royce Da 5'9),28FGV3ORH14MYORd7s5dlU,78,0.0692,0.904,288087,0.756,0.0,0.339,-3.746,0.32,140.005,4/4,0.342,rap,#energique,#dance/#fête
Lil Uzi Vert,Money Longer,0B8QzDH7YWih85V5SEMnyJ,78,0.0541,0.795,198944,0.568,0.0,0.108,-7.817,0.142,136.173,4/4,0.478,rap,#energique,#dance/#fête
Miguel,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,78,0.173,0.674,259333,0.506,0.0,0.0866,-10.532,0.0434,145.965,4/4,0.183,rap,#triste,#dance/#fête
Quavo,WORKIN ME,33tNYw9oMtSkGe27NpgS64,78,0.182,0.79,169620,0.629,7.06e-06,0.338,-4.055,0.142,170.023,4/4,0.267,rap,#energique,#dance/#fête
Papa Roach,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,78,0.000481,0.589,199907,0.89,0.00082,0.201,-3.719,0.0603,90.598,4/4,0.692,rap,#energique,#dance/#fête
Cardi B,Be Careful,2Yl4OmDby9iitgNWZPwxkd,78,0.0256,0.82,210787,0.568,0.0,0.0952,-8.23,0.411,152.279,4/4,0.535,rap,#energique,#dance/#fête
Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,78,0.0021,0.716,247055,0.541,0.0,0.115,-7.909,0.149,139.978,4/4,0.387,rap,#energique,#dance/#fête
Cardi B,Ring (feat. Kehlani),5DfWF0jqMgZDCiu9zJENTA,78,0.049,0.767,177140,0.543,0.0,0.115,-7.881,0.103,106.029,4/4,0.485,rap,#energique,#dance/#fête
"Tyler, The Creator",See You Again,7KA4W4McWYRpgf0fWsJZWB,78,0.371,0.558,180387,0.559,7.49e-06,0.109,-9.222,0.0959,78.558,4/4,0.62,rap,#energique,#dance/#fête
Cardi B,Bartier Cardi (feat. 21 Savage),0dIoGTQXDh1wVnhIiSyYEa,78,0.00111,0.908,224285,0.524,0.000678,0.383,-7.955,0.181,138.015,4/4,0.109,rap,#triste,#dance/#fête
Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn,78,0.123,0.925,145507,0.31,0.0,0.0931,-6.531,0.291,121.927,4/4,0.291,rap,#energique,#dance/#fête
Travis Scott,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,78,0.0204,0.731,218284,0.811,0.0,0.411,-3.225,0.0712,147.045,4/4,0.426,rap,#energique,#dance/#fête
$uicideBoy$,Kill Yourself (Part III),5XAPpyIoYF3QXP34Hv8Pvx,78,0.324,0.753,145078,0.679,4.21e-05,0.423,-7.092,0.0349,105.977,4/4,0.19,rap,#triste,#dance/#fête
Destiny's Child,Say My Name,7H6ev70Weq6DdpZyyTmUXk,78,0.273,0.713,271333,0.678,0.0,0.149,-3.525,0.102,138.009,4/4,0.734,rap,#energique,#dance/#fête
Lil Pump,Gucci Gang,43ZyHQITOjhciSUUNPVRHc,78,0.239,0.936,124056,0.523,0.0,0.117,-6.71,0.0597,119.889,4/4,0.699,rap,#energique,#dance/#fête
A Boogie Wit da Hoodie,Come Closer (feat. Queen Naija),3UhRsQVrELOATEiY7E9X2T,78,0.22,0.741,156512,0.556,0.0,0.0981,-6.647,0.0947,140.056,4/4,0.616,rap,#energique,#dance/#fête
Gunna,One Call,2IoZOYOZDrWCOLoZoYedxQ,78,0.125,0.861,195736,0.481,1.38e-05,0.0903,-7.309,0.343,146.992,4/4,0.188,rap,#triste,#dance/#fête
Logic,44 More,3e7Y6sfFlIdBMJhX7wpqVO,78,0.0635,0.829,188600,0.589,0.0,0.113,-7.055,0.202,139.971,4/4,0.233,rap,#triste,#dance/#fête
The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",2PIvq1pGrUjY007X5y1UpM,78,0.391,0.66,252227,0.382,0.0,0.0972,-5.919,0.0304,119.875,3/4,0.436,rap,#energique,#dance/#fête
OutKast,Hey Ya! - Radio Mix / Club Mix,2PpruBYCo4H7WOBJ7Q2EwM,78,0.103,0.728,235213,0.974,0.000532,0.175,-2.261,0.0665,79.526,4/4,0.965,rap,#joyeux,#dance/#fête
Rae Sremmurd,Black Beatles,6fujklziTHa8uoM5OQSfIo,78,0.142,0.794,291893,0.632,0.0,0.128,-6.163,0.0649,145.926,4/4,0.355,rap,#energique,#dance/#fête
OneRepublic,Connection,3T4UodGkfZObJ43RtA5KFU,78,0.000837,0.611,148460,0.602,0.0,0.112,-4.89,0.0437,168.154,4/4,0.624,rap,#energique,#dance/#fête
Quavo,FLIP THE SWITCH (feat. Drake),1rlIrbWboTRGeKfHhgbJRZ,78,0.129,0.853,156195,0.637,0.0,0.267,-5.924,0.331,86.048,4/4,0.496,rap,#energique,#dance/#fête
Migos,Slippery (feat. Gucci Mane),6p8NuHm8uCGnn2Dtbtf7zE,78,0.307,0.92,304041,0.674,0.0,0.104,-5.662,0.264,141.967,4/4,0.741,rap,#energique,#dance/#fête
System Of A Down,Toxicity,0snQkGI5qnAmohLE7jTsTn,78,0.000264,0.413,218933,0.873,0.0025,0.204,-4.151,0.0535,116.681,3/4,0.481,rap,#energique,#sport/#cardio
The Weeknd,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,78,0.111,0.586,260253,0.525,0.0,0.134,-7.163,0.0615,133.629,4/4,0.508,rap,#energique,#dance/#fête
KYLE,iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,78,0.378,0.746,253107,0.653,0.0,0.229,-6.745,0.289,75.016,4/4,0.672,rap,#energique,#dance/#fête
Lil Pump,Esskeetit,44KKhCyI0BGS6LvVyDqJtH,78,0.022,0.932,181714,0.506,0.0,0.0933,-7.755,0.161,139.974,4/4,0.696,rap,#energique,#dance/#fête
Drake,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,78,0.00302,0.903,267067,0.621,0.000186,0.0504,-8.132,0.0578,134.969,4/4,0.553,rap,#energique,#dance/#fête
Nelly,Dilemma,0ARK753YaiJbpLUk7z5yIM,78,0.211,0.725,289173,0.534,2.91e-05,0.221,-8.364,0.167,168.119,4/4,0.621,rap,#energique,#dance/#fête
J. Cole,G.O.M.D.,16qYlQ6koFxYVbiJbGHblz,78,0.331,0.889,301133,0.393,8.67e-06,0.283,-10.821,0.267,128.065,4/4,0.304,rap,#energique,#dance/#fête
G-Eazy,No Limit,2Xqd0wUttjueBfdcltADOv,78,0.0117,0.838,245387,0.771,0.0,0.0853,-3.791,0.244,175.957,4/4,0.405,rap,#energique,#dance/#fête
Aminé,Caroline,5hTpBe8h35rJ67eAWHQsJx,78,0.17,0.941,209640,0.335,0.0,0.262,-10.179,0.505,120.041,4/4,0.707,rap,#energique,#dance/#fête
MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,78,0.0384,0.72,175427,0.791,0.0,0.157,-4.689,0.124,102.071,4/4,0.756,rap,#joyeux,#dance/#fête
XXXTENTACION,Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,78,0.585,0.769,144733,0.156,0.015,0.102,-10.7,0.035,105.95,4/4,0.527,rap,#energique,#dance/#fête
6ix9ine,TATI (feat. DJ SpinKing),6wJrqTE6c4NtfDqAcSRcBf,78,0.00214,0.779,154565,0.767,0.0,0.102,-5.462,0.258,91.981,4/4,0.523,rap,#energique,#dance/#fête
Future,Jumpin on a Jet,1I3ZAmPmbFV78oNKnibOiW,78,0.0571,0.824,137134,0.595,3.7e-06,0.0876,-6.346,0.091,140.039,4/4,0.157,rap,#triste,#dance/#fête
GASHI,My Year,6MDjeiUWPPgEwLtiBrr9he,78,0.206,0.842,190345,0.808,0.0,0.258,-3.243,0.0491,145.03,4/4,0.705,rap,#energique,#dance/#fête
Jaden Smith,Icon,22nyEAEM29tcBRhukR089b,78,0.222,0.786,220996,0.82,0.0,0.575,-5.093,0.232,119.982,4/4,0.49,rap,#energique,#dance/#fête
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,78,0.0525,0.715,207333,0.655,0.0,0.115,-6.425,0.137,95.078,4/4,0.531,rap,#energique,#dance/#fête
Rage Against The Machine,Killing In The Name,59WN2psjkt1tyaxjspN8fp,78,0.0266,0.466,313573,0.833,0.0,0.0327,-4.215,0.304,88.785,4/4,0.661,rap,#energique,#sport/#cardio
OutKast,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,78,0.142,0.843,270507,0.805,0.0,0.0771,-5.946,0.269,94.946,4/4,0.615,rap,#energique,#dance/#fête
Joyner Lucas,I Love,30z4LVkScpeNhwHFIB8Ewa,78,0.274,0.671,210197,0.565,6.51e-05,0.37,-7.401,0.16,150.014,4/4,0.561,rap,#energique,#dance/#fête
Bas,Tribe (with J. Cole),0YAQnYt2oB8OdoaeqnHyTI,78,0.241,0.755,238053,0.594,0.0,0.107,-5.906,0.216,178.929,4/4,0.237,rap,#triste,#dance/#fête
The Notorious B.I.G.,Juicy,5ByAIlEEnxYdvpnezg7HTX,78,0.472,0.889,302693,0.816,0.0,0.204,-4.67,0.247,96.056,4/4,0.777,rap,#joyeux,#dance/#fête
T-Pain,Buy U a Drank (Shawty Snappin'),2aIdVb8v9KTpEZnftkz2mD,78,0.0108,0.451,227960,0.55,0.0,0.0737,-8.137,0.262,80.001,4/4,0.594,rap,#energique,#concentration/#travail
Ski Mask The Slump God,Catch Me Outside,4rgwri7LajWVZvdj2N81SS,78,0.165,0.943,145760,0.677,0.0,0.327,-6.033,0.246,112.001,4/4,0.615,rap,#energique,#dance/#fête
Sean Paul,No Lie,48QmG1dfvMuYLxMPt7KSRA,78,0.0466,0.742,221176,0.882,0.0,0.206,-2.862,0.117,102.04,4/4,0.463,rap,#energique,#dance/#fête
Childish Gambino,Redbone,0wXuerDYiBnERgIpbb3JBR,78,0.167,0.743,326933,0.347,0.00951,0.103,-11.174,0.121,160.143,4/4,0.572,rap,#energique,#dance/#fête
Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,78,0.42,0.466,307151,0.548,1.01e-06,0.113,-9.362,0.118,89.815,4/4,0.423,rap,#energique,#concentration/#travail
Post Malone,Takin' Shots,5ffntNJnJOeFv7b7DCd0Bw,77,0.597,0.767,216747,0.625,0.0,0.409,-6.193,0.0836,120.092,4/4,0.577,rap,#energique,#dance/#fête
Jax Jones,Breathe,0KsB4TwgATg88aXCMBoO3Y,77,0.0259,0.741,207630,0.728,0.00025,0.14,-5.559,0.0408,125.984,4/4,0.703,rap,#energique,#dance/#fête
Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,77,0.0991,0.608,232947,0.86,0.0,0.262,-5.324,0.0554,127.075,4/4,0.437,rap,#energique,#dance/#fête
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,77,0.0319,0.646,210960,0.795,0.0,0.267,-3.293,0.0976,89.99,4/4,0.796,rap,#joyeux,#dance/#fête
Post Malone,Deja Vu,0H8XeaJunhvpBdBFIYi6Sh,77,0.0931,0.62,234213,0.69,0.0,0.131,-6.508,0.0493,133.935,4/4,0.331,rap,#energique,#dance/#fête
21 Savage,X (feat. Future),6fwdbPMwP1zVStm8FybmkO,77,0.373,0.835,258880,0.413,0.00133,0.101,-9.81,0.396,149.004,4/4,0.111,rap,#triste,#dance/#fête
ScHoolboy Q,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,77,0.0201,0.768,267427,0.471,0.0,0.268,-8.406,0.259,131.023,4/4,0.405,rap,#energique,#dance/#fête
Mac Miller,Weekend (feat. Miguel),6GnhWMhgJb7uyiiPEiEkDA,77,0.47,0.843,208080,0.435,0.0,0.147,-8.442,0.178,120.058,4/4,0.19,rap,#triste,#dance/#fête
XXXTENTACION,YuNg BrAtZ,2ooF4088y5L72c4YTEJQoB,77,0.0179,0.755,101851,0.695,0.0,0.107,-5.963,0.26,128.063,4/4,0.493,rap,#energique,#dance/#fête
Post Malone,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,77,0.143,0.742,204360,0.84,0.0,0.133,-5.198,0.0471,138.032,4/4,0.287,rap,#energique,#dance/#fête
Young Thug,Sin (feat. Jaden Smith),1Jl21sidRpEdlVBvYbssLx,77,0.00544,0.889,202533,0.385,0.0,0.274,-11.767,0.165,125.995,4/4,0.235,rap,#triste,#dance/#fête
Playboi Carti,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,77,0.0113,0.791,181812,0.581,0.0,0.35,-7.323,0.286,162.99,4/4,0.438,rap,#energique,#dance/#fête
Drake,Jumpman,27GmP9AWRs744SzKcpJsTZ,77,0.0563,0.852,205879,0.553,0.0,0.332,-7.286,0.187,142.072,4/4,0.656,rap,#energique,#dance/#fête
XXXTENTACION,I don’t let go,4axYWgXASdsCBHuwInAubT,77,0.591,0.797,121630,0.293,0.0724,0.148,-7.479,0.08,80.035,4/4,0.478,rap,#energique,#dance/#fête
XXXTENTACION,Guardian angel,7uqcLJFlSYjVPLUz1vPxkY,77,0.795,0.712,108035,0.374,0.0,0.187,-10.215,0.511,133.952,4/4,0.779,rap,#joyeux,#dance/#fête
2 Chainz,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,77,0.0317,0.822,210200,0.505,0.000911,0.114,-7.384,0.147,73.003,4/4,0.523,rap,#energique,#dance/#fête
Russ,"Psycho, Pt. 2",26OhjtaTamFocE08t83ml6,77,0.775,0.766,161985,0.548,5.57e-06,0.1,-4.29,0.235,82.944,4/4,0.424,rap,#energique,#dance/#fête
Offset,Wild Wild West (feat. Gunna),0SQ8yalm13UIJuebuZkQlH,77,0.0841,0.902,236300,0.621,0.0,0.138,-5.315,0.199,114.007,4/4,0.497,rap,#energique,#dance/#fête
Post Malone,Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1,77,0.379,0.727,212467,0.774,2.47e-06,0.114,-5.246,0.0588,99.932,4/4,0.211,rap,#triste,#dance/#fête
J. Cole,ATM,2UciqgwVDwro0fev3MFbxJ,77,0.115,0.719,216727,0.497,0.0,0.0898,-7.661,0.681,81.651,4/4,0.345,rap,#energique,#dance/#fête
Lund,Broken,1SuznrYulmD8HMZrenI0VU,77,0.0423,0.828,200627,0.581,0.000903,0.109,-2.659,0.0429,133.999,4/4,0.145,rap,#triste,#dance/#fête
Jacquees,You,01jIO8SJFnpSiNLH1JaBZ5,77,0.413,0.735,217387,0.453,0.0,0.104,-8.264,0.0602,115.002,4/4,0.335,rap,#energique,#dance/#fête
Dr. Dre,Still D.R.E.,503OTo2dSqe7qk76rgsbep,77,0.177,0.821,270587,0.774,0.000676,0.0577,-3.418,0.235,93.425,4/4,0.547,rap,#energique,#dance/#fête
Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,77,0.236,0.802,287040,0.463,0.00531,0.105,-8.379,0.162,103.961,4/4,0.291,rap,#energique,#dance/#fête
Social House,Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,77,0.66,0.769,164640,0.479,0.0,0.0914,-5.339,0.0385,96.051,4/4,0.803,rap,#joyeux,#dance/#fête
Trippie Redd,Love Scars 3,0AcicReEGm1qcENjqzh1Tg,77,0.136,0.544,129429,0.524,0.0,0.106,-7.914,0.0621,81.982,4/4,0.117,rap,#triste,#dance/#fête
Justin Timberlake,Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,77,0.575,0.624,288333,0.653,0.0,0.104,-6.582,0.176,73.884,4/4,0.565,rap,#energique,#dance/#fête
Roddy Ricch,Die Young,1lWK70HfYRFZtWJUwUrY48,77,0.221,0.688,161129,0.642,0.0,0.2,-5.567,0.321,160.319,4/4,0.341,rap,#energique,#dance/#fête
Kanye West,Heartless,4EWCNWgDS8707fNSZ1oaA5,77,0.0401,0.789,211000,0.65,0.0,0.249,-6.16,0.121,87.983,4/4,0.617,rap,#energique,#dance/#fête
2 Chainz,Bigger Than You (feat. Drake & Quavo),5S1IUPueD0xE0vj4zU3nSf,77,0.247,0.888,225893,0.515,0.0,0.446,-6.246,0.271,141.009,4/4,0.264,rap,#energique,#dance/#fête
Ski Mask The Slump God,BabyWipe,6eKWSrZfzd25TYYxkscWgg,77,0.0266,0.885,168627,0.506,0.0,0.307,-8.322,0.268,148.038,4/4,0.588,rap,#energique,#dance/#fête
Eminem,Greatest,2XTquzYQAdT1Hk78bOUwsv,77,0.0441,0.809,226938,0.737,0.0,0.341,-5.186,0.108,80.025,4/4,0.367,rap,#energique,#dance/#fête
Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,77,0.234,0.574,484147,0.512,0.0,0.0946,-6.664,0.0503,76.899,4/4,0.512,rap,#energique,#dance/#fête
Rae Sremmurd,Swang,6mapJIPnQ23RTAevUoE0DL,77,0.2,0.681,208120,0.314,9.82e-06,0.1,-9.319,0.0581,139.992,4/4,0.166,rap,#triste,#dance/#fête
6ix9ine,GOTTI,27oFpFktCq9JIXjJQRuv7a,77,0.0524,0.728,166852,0.584,0.0,0.0658,-7.255,0.176,161.9,4/4,0.365,rap,#energique,#dance/#fête
Travis Scott,WAKE UP,20MuVazoNMv6xjKPnRFOxG,77,0.192,0.741,231964,0.645,0.0,0.163,-5.116,0.0963,149.07,4/4,0.488,rap,#energique,#dance/#fête
Travis Scott,Antidote,1wHZx0LgzFHyeIZkUydNXq,77,0.00767,0.713,262693,0.526,0.000148,0.124,-5.046,0.032,131.05,4/4,0.131,rap,#triste,#dance/#fête
Kodak Black,Codeine Dreaming (feat. Lil Wayne),4DTpngLjoHj5gFxEZFeD3J,77,0.0652,0.736,264532,0.604,6.43e-05,0.124,-7.357,0.222,155.007,4/4,0.574,rap,#energique,#dance/#fête
Sean Paul,Temperature,0k2GOhqsrxDTAbFFSdNJjT,77,0.106,0.951,218573,0.6,0.0,0.0712,-4.675,0.0685,125.04,4/4,0.822,rap,#joyeux,#dance/#fête
Soulja Boy,Crank That (Soulja Boy),66TRwr5uJwPt15mfFkzhbi,77,0.511,0.732,221933,0.724,0.0,0.0491,-2.104,0.101,140.13,4/4,0.808,rap,#joyeux,#dance/#fête
Aminé,REEL IT IN (feat. Gucci Mane) - Remix,4yVEpUXxYgBwfSOKGTFxv5,77,0.0624,0.779,166960,0.355,0.0,0.159,-8.971,0.0789,128.805,4/4,0.362,rap,#energique,#dance/#fête
2Pac,All Eyez On Me,2xTft6GEZeTyWNpdX94rkf,77,0.03,0.873,307773,0.719,0.0,0.333,-5.948,0.248,93.281,4/4,0.858,rap,#joyeux,#dance/#fête
Sean Kingston,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,77,0.15,0.762,225373,0.661,0.0,0.256,-6.075,0.0687,130.009,4/4,0.769,rap,#joyeux,#dance/#fête
Trippie Redd,Love Scars,0AICBlLzFCTpUqmAbtzB2z,77,0.000404,0.659,143969,0.614,0.0,0.123,-7.32,0.0541,119.405,4/4,0.26,rap,#energique,#dance/#fête
A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,77,0.176,0.721,158206,0.704,3.71e-06,0.143,-6.364,0.0606,125.004,4/4,0.735,rap,#energique,#dance/#fête
Pitbull,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,77,0.0921,0.72,229360,0.802,0.0,0.694,-5.797,0.0582,124.043,4/4,0.723,rap,#energique,#dance/#fête
Kesha,TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,77,0.0991,0.755,199693,0.837,0.0,0.289,-2.718,0.142,120.028,4/4,0.714,rap,#energique,#dance/#fête
21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,77,0.000244,0.885,148656,0.52,1.16e-06,0.454,-8.353,0.359,84.022,4/4,0.306,rap,#energique,#dance/#fête
Linkin Park,What I've Done,18lR4BzEs7e3qzc0KVkTpU,77,0.0141,0.623,205613,0.93,1.64e-06,0.138,-5.285,0.0324,120.119,4/4,0.287,rap,#energique,#dance/#fête
Eminem,Kamikaze,2gsNpSn7VvvJuSrIDfRoYy,77,0.112,0.78,216029,0.808,0.0,0.329,-5.175,0.484,79.982,4/4,0.642,rap,#energique,#dance/#fête
Lil Peep,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,77,0.0385,0.533,207587,0.638,0.000932,0.0758,-9.411,0.0636,135.056,4/4,0.324,rap,#energique,#dance/#fête
A Boogie Wit da Hoodie,Just Like Me (feat. Young Thug),0uH6JssU7mWkTT9mqeqEvL,77,0.156,0.774,220888,0.623,0.0,0.0955,-7.871,0.245,128.661,5/4,0.393,rap,#energique,#dance/#fête
Post Malone,No Option,6M0IsaUX4GNyto4niSegfI,77,0.0757,0.575,179827,0.734,0.0,0.241,-4.949,0.057,83.986,4/4,0.494,rap,#energique,#dance/#fête
KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,77,0.339,0.585,324674,0.597,0.0404,0.195,-7.499,0.037,100.051,4/4,0.227,rap,#triste,#dance/#fête
The Notorious B.I.G.,Hypnotize - 2014 Remastered Version,7KwZNVEaqikRSBSpyhXK2j,77,0.145,0.901,229827,0.697,0.0,0.287,-3.439,0.28,93.941,4/4,0.67,rap,#energique,#dance/#fête
Nicki Minaj,Bed (feat. Ariana Grande),3L4GsGLgxpHieVQH86H8bv,77,0.0348,0.757,189533,0.73,6.17e-05,0.136,-6.304,0.187,90.013,4/4,0.451,rap,#energique,#dance/#fête
